27.050 0.080 0.000 0.001 0.000 0.000 0.000
27.100 0.080 0.000 0.001 0.000 0.000 0.000
27.150 0.080 0.000 0.001 0.000 0.000 0.000
27.200 0.080 0.000 0.001 0.000 0.000 0.000
27.250 0.080 0.000 0.001 0.000 0.000 0.000
27.300 0.080 0.000 0.001 0.000 0.000 0.000
27.350 0.080 0.000 0.001 0.000 0.000 0.000
27.400 0.080 0.000 0.001 0.000 0.000 0.000
27.450 0.080 0.000 0.001 0.000 0.000 0.000
27.500 0.080 0.000 0.001 0.000 0.000 0.000
27.550 0.080 0.000 0.001 0.000 0.000 0.000
27.600 0.080 0.000 0.001 0.000 0.000 0.000
27.650 0.080 0.000 0.001 0.000 0.000 0.000
27.700 0.080 0.000 0.001 0.000 0.000 0.000
27.750 0.080 0.000 0.001 0.000 0.000 0.000
27.800 0.080 0.000 0.001 0.000 0.000 0.000
27.850 0.080 0.000 0.001 0.000 0.000 0.000
27.900 0.080 0.000 0.001 0.000 0.000 0.000
27.950 0.080 0.000 0.001 0.000 0.000 0.000
28.000 0.080 0.000 0.001 0.000 0.000 0.000
28.050 0.080 0.000 0.001 0.000 0.000 0.000
28.100 0.080 0.000 0.001 0.000 0.000 0.000
28.150 0.080 0.000 0.001 0.000 0.000 0.000
28.200 0.080 0.000 0.001 0.000 0.000 0.000
28.250 0.080 0.000 0.001 0.000 0.000 0.000
28.300 0.080 0.000 0.001 0.000 0.000 0.000
28.350 0.080 0.000 0.001 0.000 0.000 0.000
28.400 0.080 0.000 0.001 0.000 0.000 0.000
28.450 0.080 0.000 0.001 0.000 0.000 0.000
28.500 0.080 0.000 0.001 0.000 0.000 0.000
28.550 0.080 0.000 0.001 0.000 0.000 0.000
28.600 0.080 0.000 0.001 0.000 0.000 0.000
28.650 0.080 0.000 0.001 0.000 0.000 0.000
28.700 0.080 0.000 0.001 0.000 0.000 0.000
28.750 0.080 0.000 0.001 0.000 0.000 0.000
28.800 0.080 0.000 0.001 0.000 0.000 0.000
28.850 0.080 0.000 0.001 0.000 0.000 0.000
28.900 0.080 0.000 0.001 0.000 0.000 0.000
28.950 0.080 0.000 0.001 0.000 0.000 0.000
29.000 0.080 0.000 0.001 0.000 0.000 0.000
29.050 0.080 0.000 0.001 0.000 0.000 0.000
29.100 0.080 0.000 0.001 0.000 0.000 0.000
29.150 0.080 0.000 0.001 0.000 0.000 0.000
29.200 0.080 0.000 0.001 0.000 0.000 0.000
29.250 0.080 0.000 0.001 0.000 0.000 0.000
29.300 0.080 0.000 0.001 0.000 0.000 0.000
29.350 0.080 0.000 0.001 0.000 0.000 0.000
29.400 0.080 0.000 0.000 0.000 0.000 0.000
29.450 0.080 0.000 0.000 0.000 0.000 0.000
29.500 0.080 0.000 0.000 0.000 0.000 0.000
29.550 0.080 0.000 0.000 0.000 0.000 0.000
29.600 0.080 0.000 0.000 0.000 0.000 0.000
29.650 0.080 0.000 0.000 0.000 0.000 0.000
